"Distance","loc 00001","loc 00002","loc 00003","loc 00004","loc 00005","loc 00006","loc 00007","loc 00008","loc 00009","loc 00010","loc 00011","loc 00012","loc 00013","loc 00014","loc 00015","loc 00016","loc 00017","loc 00018","loc 00019","loc 00020","loc 00021","loc 00022","loc 00023","loc 00024","loc 00025","loc 00026","loc 00027","loc 00028","loc 00029","loc 00030","loc 00031","loc 00032","loc 00033","loc 00034","loc 00035","loc 00036","loc 00037","loc 00038","loc 00039","loc 00040","loc 00041","loc 00042","loc 00043","loc 00044","loc 00045","loc 00046","loc 00047","loc 00048","loc 00049","loc 00050","loc 00051","loc 00052","loc 00053","loc 00054","loc 00055","loc 00056","loc 00057","loc 00058","loc 00059","loc 00060","loc 00061","loc 00062","loc 00063","loc 00064","loc 00065","loc 00066","loc 00067","loc 00068","loc 00069","loc 00070","loc 00071","loc 00072","loc 00073","loc 00074","loc 00075","loc 00076","loc 00077","loc 00078","loc 00079","loc 00080","loc 00081","loc 00082","loc 00083","loc 00084","loc 00085","loc 00086","loc 00087","loc 00088","loc 00089","loc 00090","loc 00091","loc 00092","loc 00093","loc 00094","loc 00095","loc 00096","loc 00097","loc 00098","loc 00099","loc 00100"
"loc 00027",0.325476120155761,0.687273627582386,0.267389507708227,0.193792090647254,0.193603724952812,0.563464544064599,0.088106559606158,0.733090770386925,0.237974834765656,0.112233355275900,0.651802542329900,0.111690659487357,0.546679266068712,0.130430196723518,0.658274146308786,0.209613540491330,0.277764598878680,0.704530860460886,0.414916565999440,0.203886244393725,0.444979359380205,0.768601022335625,0.161122394903308,0.673647725313295,0.551912550476144,0.292312083971051,0.000000000000000,0.361692802178244,0.252788795755588,0.374643369048072,0.145915529183410,0.689351307013322,0.237495040499337,0.351401359034549,0.148296151592085,0.157644184934087,0.914687431137189,0.144939919543037,0.107904218510367,0.185762726803052,0.652607990826129,0.168762605526473,0.490695046056711,0.174660820127109,0.954845034874191,0.296970264176451,0.389207192559095,0.203744956001576,0.623171744138051,0.337860079017244,0.121379953076401,0.123871414019644,0.183066551480732,0.193418053793639,0.740819369343904,0.618483034991427,0.427452701432357,0.225092581409566,0.596310373425483,0.200777954262565,0.130978611172357,0.699281148892872,0.198545068431086,0.231830748514325,0.118958498995741,0.171563779764630,0.338111745254904,0.613797096860860,0.088714318974324,0.228253933192007,0.225238585829914,0.302774826688710,0.147917533374041,0.120030808895375,0.194618164431892,0.200439230836923,0.215410182287697,0.489581257617045,0.192696301060472,0.333048594446586,0.110518987575769,0.247402624960385,0.934081517916264,0.151687337397561,0.090469701668009,0.322046364345532,0.190979289948470,0.690213476811143,0.562262137049032,0.120587402139677,0.237324731247319,0.667720914185928,0.348880822340927,0.068069929392696,0.117245564041871,0.178165894401658,0.266992520211608,0.523583507569814,0.238208751825435,0.079199387258920
"loc 00028",0.307156525788092,0.224292614262097,0.333733074192808,0.497473616910072,0.349121634075576,0.504307621515958,0.321612460702538,0.211641287070767,0.342406173139844,0.408862316942484,0.139988878793847,0.289408032833011,0.288193102113794,0.468038527209015,0.684901432489318,0.244476912309921,0.452093698784180,0.763518341021339,0.580888246656906,0.475588202516470,0.166664401516204,0.234006989682500,0.397518467144412,0.792662529663646,0.585426336085971,0.408971069122094,0.361692802178244,0.000000000000000,0.301268265528830,0.552946967272873,0.370458933466497,0.710331205800010,0.300606653505287,0.614309861885372,0.405655198706971,0.507640747036446,0.382930893550312,0.346611431369804,0.249415289953149,0.367136860547130,0.702232433563039,0.329175130800829,0.156133796447239,0.413775594547757,0.445690191686154,0.533106320910173,0.105906255884414,0.433569516697440,0.619959863961636,0.627466426184252,0.308000336003658,0.367297383350145,0.366902243814425,0.450030695266062,0.714553120088114,0.714973276741946,0.200384509556871,0.301294289051521,0.568986087607048,0.278108352807596,0.418401730829985,0.692327885247059,0.367531123876477,0.471940918447794,0.330248041740104,0.376677752940873,0.364784054234248,0.126273790091604,0.331179382417271,0.573913277313948,0.388437674581620,0.361894786491829,0.274540908706590,0.369825081804381,0.400824339998946,0.505684855726996,0.273572778876158,0.473399051784080,0.513754990293315,0.547718683703340,0.333703888347408,0.092772973866457,0.961560171019698,0.379526101411523,0.329897811063048,0.480007783020599,0.458125684261130,0.819516056359243,0.571884082997896,0.399515433448482,0.341567160891905,0.707630840789106,0.195535433323611,0.436396297883276,0.434769636339633,0.312554420294331,0.579061458161044,0.557986566664629,0.371914789388275,0.423803534473081
"loc 00029",0.428337125989934,0.727223253350342,0.149521706724951,0.300910700080084,0.155420490564234,0.461906652716081,0.183671315114838,0.722406818143059,0.125490288452589,0.308012411432537,0.564130898858774,0.225542240067818,0.556331803192185,0.411567445772634,0.773109393036356,0.216402233045279,0.358361431670037,0.758027379165385,0.722869165429567,0.394534311513746,0.214823737546791,0.766777239363286,0.214619639181057,0.794772601573746,0.655082419519880,0.294125464766292,0.252788795755588,0.301268265528830,0.000000000000000,0.502581520271481,0.135253101812723,0.843793787995902,0.086633819534242,0.550030246059889,0.257752120916128,0.448483481005827,0.955383692031963,0.337272022244437,0.134418448079381,0.202293668190920,0.763880245572085,0.077824039732113,0.541096385385601,0.335157330134976,1.000000000000000,0.496950401202941,0.249748540036170,0.240043178301682,0.639650144160103,0.565642960299683,0.189390928623674,0.200777981891055,0.311921642544187,0.310615265717728,0.687041959884353,0.704223079470411,0.201646958749449,0.121215638693986,0.585197837597715,0.042582527079675,0.241559294159749,0.676208913120505,0.182445039340592,0.371777715660228,0.082544594388229,0.177915496895666,0.227499342022173,0.591995578276546,0.181989167233448,0.580710200647720,0.238212698948084,0.082594440185230,0.355970933475497,0.256586516809861,0.249751161911573,0.414842808040366,0.335424101250746,0.365337148781882,0.396508834032165,0.514261302538429,0.211216114516969,0.198678195144975,0.974517611125133,0.170250997264381,0.185188980478912,0.418690215861076,0.257765848215980,0.824043018066072,0.543542327039088,0.280698433281783,0.453875457397018,0.698941913921351,0.172576115573353,0.330380648631586,0.367692905090585,0.083108143451532,0.475076677865335,0.480504559622647,0.158292965801952,0.336263154798229
"loc 00030",0.555424372838695,0.792114702222387,0.356603951674011,0.438655895491278,0.462624404049883,0.438953688048103,0.409439687234080,0.822807615177108,0.376293110564978,0.401386897873651,0.772212624676170,0.399856890765991,0.585173987509362,0.346193420862808,0.518400134927078,0.395908673894620,0.192424643161522,0.747881951821955,0.293685689146655,0.472992941747960,0.601538977977209,0.844995485257927,0.319229727873555,0.661523512351721,0.320514816855852,0.332133493618259,0.374643369048072,0.552946967272873,0.502581520271481,0.000000000000000,0.415785464424289,0.410829338819420,0.442114837075145,0.646994053422770,0.344830651700983,0.368661842430731,0.953271242512773,0.263195695040712,0.396388512056093,0.213583899512527,0.222318834121789,0.469005357500714,0.718643996003347,0.359672492449388,0.989407342737495,0.483337865019883,0.563722028902678,0.439675648091066,0.513210015432079,0.496022214526388,0.485281972379889,0.371556688527604,0.440112588572596,0.492893914356074,0.774141194243420,0.685815554641177,0.573495425724372,0.396766185915895,0.303942321924322,0.384888702614142,0.382824599046184,0.784249204735589,0.404985377816765,0.507103495704707,0.436675092902329,0.363695720623612,0.400740912042185,0.736373741211307,0.388638006890568,0.457833502929787,0.429873750656757,0.529356143063904,0.425393399617235,0.402471458141899,0.334416588312952,0.550774353253741,0.428902738133143,0.364086358059715,0.476446831115797,0.512470994009612,0.452281460189994,0.502067735918981,0.922188265174358,0.376684309744661,0.477952356284890,0.467526818773523,0.382627901566500,0.746685322075396,0.593705111794108,0.356981279467524,0.579800682080169,0.728597320762063,0.455994345290104,0.440674532127888,0.420987321726486,0.314048978524406,0.622868971176703,0.552001967003697,0.395760972070405,0.331158065633566
"loc 00031",0.416214304048118,0.758051202508680,0.130765673924293,0.082971105159080,0.099760460865433,0.527464424238652,0.156743522032407,0.753008229291488,0.075174102767249,0.168871170766986,0.632356404703237,0.162755632153500,0.667932132349317,0.231141704223105,0.799893756201792,0.112264147292583,0.213711573588004,0.861223848540999,0.589012293481778,0.334372184813427,0.322421390598909,0.816710946287040,0.116997365059802,0.770010996308555,0.624997534994370,0.154735269178485,0.145915529183410,0.370458933466497,0.135253101812723,0.415785464424289,0.000000000000000,0.856852367772003,0.073025912877446,0.525695887829824,0.090125202510666,0.306465581439778,0.958149689001278,0.234850167567538,0.098929114102103,0.128958230435738,0.705430453419433,0.137469495038302,0.622307738164147,0.218639628295615,1.000000000000000,0.408914506870638,0.320644641575528,0.057902836433759,0.697358754456135,0.473928088837053,0.165074333441628,0.062011487933591,0.270577620492436,0.250683785757060,0.763318182692872,0.710339149527192,0.306907598173614,0.108710999771147,0.558424019231362,0.095700503490581,0.137077592637159,0.746358802390418,0.047074648582906,0.305449581791481,0.054165901082515,0.055670350193410,0.203935669194607,0.647367316047920,0.120264685891406,0.455531242133018,0.267367082732129,0.093296225093121,0.199413450979160,0.162241812866403,0.206897466706817,0.402718866239146,0.319770914725690,0.481010604848653,0.131838770946381,0.487788000398500,0.189645741352772,0.205428904345817,0.978827650971323,0.063147223841248,0.164617084440545,0.390053127205870,0.086459942907900,0.780912989435170,0.668169079306845,0.135218430834819,0.422904273843669,0.728745523076321,0.169257497465200,0.185221845113284,0.212249372909513,0.077852853581173,0.432060635941225,0.639909278335777,0.043499533695135,0.188189790637317
"loc 00032",0.699274843291999,0.770521980756212,0.783835097894787,0.901635539153560,0.879691257533639,0.609100429267124,0.751444582626263,0.833521632676492,0.827114068968776,0.733987170331732,0.826795036050081,0.748862433024851,0.416172128789663,0.667149894815492,0.421356776845534,0.807379022204942,0.659298127708184,0.446214666156178,0.313417629774782,0.649169147930203,0.862039312272245,0.824412258762801,0.762762913363574,0.733209667074609,0.448201300258844,0.767821572124483,0.689351307013322,0.710331205800010,0.843793787995902,0.410829338819420,0.856852367772003,0.000000000000000,0.828749015706256,0.647816347853229,0.808620731837620,0.607714303378048,0.846483910209819,0.532644949698762,0.739281579852280,0.628036870489797,0.354351393453544,0.797856393959685,0.695020531298934,0.681048773269227,0.854549490552244,0.719682388937767,0.773095907709943,0.901877571486846,0.485376954962579,0.600225888883319,0.785978075447248,0.810804034012148,0.735119785706520,0.739333483361178,0.842303263636724,0.791677373077592,0.853025208797228,0.793795140616121,0.514140220124970,0.779146855779772,0.780208009742592,0.849721073170306,0.864755868529710,0.727518592643366,0.834025193625242,0.818009894949371,0.788154842406044,0.779602272227632,0.738267927819254,0.516246115661766,0.641898803514588,0.939869988952372,0.751415657876964,0.762736631348745,0.616923624661323,0.593670159711483,0.667521881528410,0.394208597948277,0.891789889266219,0.424319077664697,0.758938740156257,0.748244387870582,0.837024427263654,0.845947614602268,0.781359558836089,0.700182016807792,0.876872182682420,0.819990268785228,0.622546018798279,0.734094758175351,0.607119838127889,0.818836304140038,0.799691714260472,0.768796000227580,0.713668893892600,0.763700052818442,0.616458697781354,0.581680517862951,0.861337942138536,0.685276573300597
"loc 00033",0.436324389106173,0.742636724556703,0.089911652104577,0.230863999066513,0.130411472668394,0.419233325173616,0.221718955826005,0.707975331010196,0.072818814658587,0.254201862699350,0.566408431746671,0.216540208130615,0.587527538969579,0.324412604493012,0.777702960275758,0.171404230323412,0.224737493365133,0.833470827448412,0.619595132945373,0.385625563557545,0.243997969535449,0.774735558007143,0.192315954226817,0.810526837604605,0.536118637976395,0.137289764894375,0.237495040499337,0.300606653505287,0.086633819534242,0.442114837075145,0.073025912877446,0.828749015706256,0.000000000000000,0.568130350085711,0.198600135358513,0.394232842227184,0.931455656341521,0.288870160984975,0.106922671301492,0.120887646823536,0.658138296692985,0.130201586873511,0.588582129038356,0.255383122368674,0.985862906877735,0.492258793422776,0.234704064932239,0.148176586734337,0.624259520002909,0.566192897356605,0.162520092855782,0.115632449914146,0.253828951222824,0.265614884574838,0.753680963037249,0.745677519515848,0.236261792974204,0.054524129663425,0.477028231573193,0.068556016855697,0.218558055905063,0.730992325579531,0.113533898485709,0.397766628518331,0.099149328260120,0.103632776743332,0.121093053000198,0.601222085384713,0.154825878717898,0.576900062494181,0.253115298078252,0.076748561587601,0.231471917634509,0.227456839873839,0.233359535504872,0.451351320729665,0.368248730838219,0.393598773747687,0.252792590980372,0.497006048496645,0.243604490548563,0.151436446652047,0.990508991449242,0.134724943121230,0.209737512320281,0.422391255790986,0.220288748527223,0.841683895693203,0.615653026514768,0.200358882331753,0.461780862237303,0.725730220064584,0.084676227589295,0.277562865766009,0.306594133818048,0.094115059655409,0.493063906575417,0.591934477810438,0.057629898834899,0.278987830549213
"loc 00034",0.306164051076493,0.801081847538474,0.548780792717359,0.534185202569985,0.449071125685178,0.561980840552091,0.360505060311050,0.837095321588793,0.564582913594075,0.318521104207862,0.792773681689739,0.398162486108616,0.631858611173503,0.305498300435971,0.466495442619768,0.565489880965257,0.619234427350078,0.456671730838765,0.441319924370302,0.221866077220627,0.675087686638802,0.835159508046854,0.452050983722276,0.411455339702775,0.672985112705114,0.629917145303764,0.351401359034549,0.614309861885372,0.550030246059889,0.646994053422770,0.525695887829824,0.647816347853229,0.568130350085711,0.000000000000000,0.499053819028716,0.204504592158736,0.962499699148266,0.296399685924448,0.435233417929865,0.556568590378923,0.770760861170122,0.420476814314936,0.536197106694964,0.358652463748261,0.988502252696889,0.262724320101148,0.581503390856584,0.556423831392217,0.448794411447085,0.130192383870963,0.331897276280191,0.434187514377658,0.326968884226730,0.197816895207483,0.505432158282818,0.362918158763914,0.645199935795381,0.519378328851171,0.762210523035596,0.556104752630097,0.321976189691444,0.416880290067372,0.571459238908319,0.242949377763821,0.444205964125871,0.509912148119163,0.597067669991247,0.757881002174333,0.315712990575654,0.213411699041389,0.351763695630396,0.592876264507354,0.427339154853929,0.263321841444656,0.344836695015531,0.192482287534554,0.347093156331797,0.622065447446213,0.514534153908279,0.277149113280955,0.276789465727871,0.514687358158563,0.600148090989438,0.455952170720911,0.301577764414334,0.235244748544586,0.543617473245985,0.457964658820036,0.475275418633548,0.409667283817431,0.217927053177604,0.379766496874499,0.658566028691038,0.319835426889728,0.278773506163376,0.553815912951882,0.150236948419874,0.622801499307355,0.591872430796201,0.390054338611932
"loc 00035",0.372871928232357,0.734026657570681,0.168124163187022,0.043638051165277,0.123731676430230,0.569729220693651,0.159613760496642,0.714473973454305,0.113841051929232,0.124876895034640,0.626664300716229,0.146908615217291,0.723823716924417,0.143821278188203,0.737377871497530,0.069389066112767,0.211596361678841,0.904816657094815,0.507793911548114,0.266341480517590,0.351057203199776,0.765523409898423,0.064147474995523,0.679838214130021,0.584797645316650,0.221083386729336,0.148296151592085,0.405655198706971,0.257752120916128,0.344830651700983,0.090125202510666,0.808620731837620,0.198600135358513,0.499053819028716,0.000000000000000,0.230761364656394,0.917815885961149,0.183853324456541,0.168474719217971,0.175727305866652,0.644685316089501,0.224361170164713,0.622813286003568,0.150196244318310,0.967200132180456,0.342019789880021,0.352255098095069,0.054646470702235,0.710495032988898,0.401253007704877,0.218798737527372,0.068538784408445,0.290536126182091,0.247467440623432,0.752668875833444,0.659397743666502,0.334417589674027,0.212675496255309,0.548533999675510,0.200242482100825,0.093010084062936,0.722630055583683,0.051566366551892,0.306377077767638,0.123549514324828,0.060741856897514,0.275686581050065,0.633071018454701,0.141985617308536,0.364955191018900,0.277538243940443,0.172058869344047,0.173824131848184,0.134013206604625,0.195811272069963,0.399348463098709,0.290279025242332,0.562326174298150,0.126684646390343,0.490061639097834,0.193122760166685,0.267728916983846,0.954828408756292,0.041137497177569,0.190888054380083,0.329255952577869,0.043769109932964,0.730413064778337,0.728083169809864,0.098582289428346,0.369530130350871,0.682389628444764,0.237247078636759,0.185070250055470,0.145066499781466,0.141892944918094,0.438898357418507,0.724266054158507,0.114892667084389,0.169706233604042
"loc 00036",0.309557104566596,0.754585263398921,0.332430948297524,0.288394499566930,0.307066518790710,0.511863421846652,0.208581508969079,0.796658156296369,0.350379217951498,0.140382925864631,0.751040711208470,0.244694430963764,0.622683328221559,0.081086428063216,0.540912063792726,0.334402041920550,0.323157540611182,0.634069961334546,0.295865323983535,0.147634886812374,0.597147687082064,0.822661463373651,0.221289912399879,0.517002293178193,0.482067205349391,0.376288973879138,0.157644184934087,0.507640747036446,0.448483481005827,0.368661842430731,0.306465581439778,0.607714303378048,0.394232842227184,0.204504592158736,0.230761364656394,0.000000000000000,0.942383948879258,0.122849028347548,0.275062142694308,0.289888313146180,0.568055599616900,0.305770563660779,0.551659766598176,0.126999663544755,0.978452567932828,0.241370643950409,0.508829020987204,0.310841138215732,0.510577039938778,0.202185905381183,0.230324882344749,0.205635671899766,0.218719136571123,0.116856124425472,0.662117259208807,0.511800063593349,0.566448393327616,0.362251581917524,0.556082831435967,0.391657212597626,0.134253853459594,0.592644492199226,0.319950103712938,0.256337371080273,0.297717864943323,0.261385937123877,0.430426542596568,0.711298497766463,0.160486310009910,0.152270595041448,0.266225512919503,0.460987510377323,0.238938202580465,0.132792383510862,0.194372933775568,0.196819927304608,0.284094214268206,0.550490353316919,0.283021526700111,0.298401723053729,0.192675116871402,0.389364813107541,0.782122752205900,0.236028329301492,0.210094775882586,0.233926427623121,0.294870413962712,0.583449467069683,0.542419811058195,0.178501855962548,0.205037785683129,0.534623441100719,0.482902977745967,0.157029353358803,0.110273819895220,0.334466478791886,0.242242675447411,0.598560954657384,0.362554702207290,0.152631652474837
"loc 00037",0.670490738103418,0.072167425038722,0.957206763292452,0.962110820876473,0.955881320668632,0.958823228356132,0.927493660114133,0.061487797331473,0.956441067082645,0.887811696651336,0.151461128657207,0.880940554120545,0.500657480070191,0.927359074048835,0.917845012911611,0.729926582031089,0.962417874669279,0.985978812537655,0.830139765767807,0.905197913329589,0.618528085168080,0.077951987815019,0.960076231759829,0.974570415919672,0.906960170899270,0.961071575786053,0.914687431137189,0.382930893550312,0.955383692031963,0.953271242512773,0.958149689001278,0.846483910209819,0.931455656341521,0.962499699148266,0.917815885961149,0.942383948879258,0.000000000000000,0.839861308159085,0.893653889515334,0.956866847641320,0.951945624111819,0.945904821900824,0.309683690371979,0.903042430011809,0.022609998738629,0.939028880737471,0.556891260803311,0.956335926079228,0.972234828100566,0.974221638401768,0.928648810363782,0.951114284009390,0.944432686720672,0.955424033580759,0.970773782299997,0.976505639927839,0.687198573494105,0.957375261478967,0.918511830170501,0.944963728129503,0.946104040015364,0.967156546595869,0.923289599293215,0.957767163768385,0.957659017600952,0.958558443767132,0.958868415944522,0.142041246511069,0.949236491152286,0.867036007681755,0.888198875929237,0.954616185282653,0.780750711116660,0.926091783777860,0.938775520876168,0.956189141959984,0.732746773170537,0.962537988333773,0.965564835726715,0.959181689222661,0.917658402769081,0.549224620853199,0.999999999999999,0.953286769860934,0.932792734880555,0.924661994988550,0.961209220269573,0.989198177981677,0.972659395679925,0.918317745747657,0.663617724882279,0.975277645875878,0.737002929101498,0.961614926024263,0.880791387832188,0.957475327815405,0.969758105532447,0.971255017422547,0.956845798602944,0.959436745400644
"loc 00038",0.240120077022892,0.628739989264638,0.246354346793307,0.272330945294993,0.232050931173178,0.396421759582462,0.169750833278504,0.661132340813286,0.246545595277171,0.139507638690885,0.582491393524811,0.177429638019656,0.493335172784136,0.134979564474528,0.441002575274356,0.223335163455153,0.228880357454508,0.606482247463179,0.255178946648549,0.200282964764641,0.398625313993433,0.686671018885698,0.154259109013361,0.494605140232916,0.396298811851500,0.302813980733854,0.144939919543037,0.346611431369804,0.337272022244437,0.263195695040712,0.234850167567538,0.532644949698762,0.288870160984975,0.296399685924448,0.183853324456541,0.122849028347548,0.839861308159085,0.000000000000000,0.189544474405460,0.174796218009065,0.463512294550478,0.251253328048304,0.437053761029389,0.149896933092692,0.886947496207455,0.203985031542737,0.322685025960493,0.277767475795874,0.435714786638547,0.214986298982204,0.194166010329919,0.178633195274342,0.224407472554700,0.199568246232285,0.607565914112518,0.479083659697510,0.369449500853386,0.262428630802930,0.436066920193705,0.256951094954287,0.136550946446943,0.568686762270648,0.243319512321250,0.223141852324641,0.214764972387001,0.200459198121486,0.335960113116163,0.562191402876828,0.137321577225468,0.215923255984355,0.209398206585803,0.344714292633159,0.195191983351924,0.112759532591349,0.101266963153056,0.262461700291044,0.173541822821148,0.403955788331215,0.296308855456630,0.295032124277843,0.161279652804650,0.249172872857935,0.782259551134937,0.195854971241798,0.188652271570921,0.200794792939562,0.252293485712659,0.579354448071897,0.484602927378499,0.138026126762448,0.249977366704910,0.522584560179572,0.320650163331990,0.200200995801536,0.138223195886596,0.220764003922965,0.311893411362807,0.532014623019252,0.270489259487325,0.152818602726987
"loc 00039",0.326745019455435,0.661867094113631,0.137292722684820,0.210270527266486,0.106959062822714,0.420489717632141,0.087348733843762,0.679501202195125,0.121221187962779,0.190393301546154,0.563169672187068,0.082455718479436,0.491833373051583,0.229868912880475,0.678255264355414,0.151914550212378,0.229319407641702,0.702394394359620,0.493382555049774,0.309545575934481,0.283420553900078,0.708789671944054,0.161663075275325,0.711221390962945,0.521650023118312,0.172448251904676,0.107904218510367,0.249415289953149,0.134418448079381,0.396388512056093,0.098929114102103,0.739281579852280,0.106922671301492,0.435233417929865,0.168474719217971,0.275062142694308,0.893653889515334,0.189544474405460,0.000000000000000,0.158928849988159,0.618592908193040,0.125773626349301,0.452689693297996,0.236276471191277,0.941497670077311,0.353513854453020,0.236523849974726,0.166197437429295,0.537343586430090,0.428670157767187,0.079883885422476,0.096669113092087,0.145110281115768,0.230833085332464,0.687822875434050,0.621964924235150,0.269208127350053,0.074334739708885,0.498769554905161,0.080354255270790,0.179331843893771,0.656946383759035,0.144690790294722,0.235495942397840,0.069770718133325,0.127722483813861,0.162388035166518,0.547450111724144,0.074143717237982,0.409575574682431,0.258517418868297,0.170302252838374,0.115368632799390,0.130464734510229,0.219511786353908,0.309604240394411,0.227190362404436,0.391275855972822,0.215093704542691,0.400067372451954,0.105337216636795,0.133783137325312,0.944241078335446,0.126651051480691,0.080441088390627,0.341749407117823,0.180361646472404,0.722026920236185,0.486026684490243,0.180471707131854,0.330510064652536,0.641479427098020,0.166876603255474,0.130351100531770,0.218045060352913,0.090873750333157,0.364401107957982,0.480153102577152,0.129770731228072,0.142360366892043
"loc 00040",0.447350400457906,0.753959555358725,0.124948824673313,0.245107334258980,0.218453935255589,0.378802381621549,0.225107957990165,0.762185529392690,0.122041573037612,0.213526654263545,0.645663307870115,0.227439986784079,0.541653518392127,0.228686913198051,0.648691446575852,0.220362050232760,0.096184753718633,0.771053706611053,0.410216026969394,0.339338606552845,0.378593025643953,0.817231972888227,0.143257004090366,0.718796263321151,0.363444869451339,0.130933635148409,0.185762726803052,0.367136860547130,0.202293668190920,0.213583899512527,0.128958230435738,0.628036870489797,0.120887646823536,0.556568590378923,0.175727305866652,0.289888313146180,0.956866847641320,0.174796218009065,0.158928849988159,0.000000000000000,0.418263986375755,0.188412334892192,0.615694819765930,0.181741801921337,0.997407845824022,0.417811781899766,0.349286976081725,0.212967375464513,0.530491549297136,0.469061119085464,0.212560005628123,0.130177984045925,0.255666773232562,0.298737653270313,0.758551597959829,0.694428957070170,0.362599614667643,0.129261010954717,0.348138077652395,0.125976077443904,0.196163753124627,0.750701496775074,0.174463316765230,0.408470599387380,0.155620680478954,0.114425447493354,0.178117346217025,0.646568907666754,0.154946295440264,0.423018725075243,0.242849679556501,0.219005695307261,0.249683056585064,0.225284815352282,0.176070871365597,0.417347584087669,0.321238422408059,0.314319861160637,0.275040492432430,0.406316580699767,0.263973115856770,0.238207994967962,0.965174205657142,0.166623727036203,0.253926228358543,0.383938636838305,0.227213744082131,0.788730496375760,0.558656305080210,0.130817527627336,0.461408676835285,0.716037299574676,0.203092001709255,0.247296639091142,0.254855156548643,0.104095857436815,0.484119099724833,0.511152322589197,0.125875519181585,0.168620280344985
"loc 00041",0.760154142221125,0.856728419909787,0.524488816869057,0.740917517225213,0.736874313829218,0.377403849519426,0.703869468125013,0.885159637240231,0.604426409177337,0.627804973459646,0.860324807448068,0.670679970584068,0.533256397299467,0.549176498968367,0.523219695751958,0.685701170007432,0.321208660532779,0.714468448382848,0.329288602183714,0.639316614331182,0.799480082041611,0.895222523472957,0.594733418189182,0.764568082623188,0.125235059400847,0.428938278064648,0.652607990826129,0.702232433563039,0.763880245572085,0.222318834121789,0.705430453419433,0.354351393453544,0.658138296692985,0.770760861170122,0.644685316089501,0.568055599616900,0.951945624111819,0.463512294550478,0.618592908193040,0.418263986375755,0.000000000000000,0.732916503413080,0.827006707642495,0.520143176404979,0.978452567932828,0.713688638071734,0.716162171274236,0.721404345604969,0.405291789674945,0.680357135712649,0.682507024108775,0.628977344894627,0.596969557765897,0.683118407792067,0.874547416727866,0.814568714316913,0.780263972167877,0.565321773779291,0.162315373818798,0.649759741678753,0.657935044788446,0.884093052622321,0.697182781573079,0.756641833183605,0.731500333334421,0.609943024280902,0.457455141851941,0.824155071394365,0.617168796477165,0.617649177116641,0.592198838422480,0.783922114821473,0.615326902244911,0.674995637517868,0.529121386060187,0.695027860095477,0.677317657516010,0.333152641148195,0.715288849271095,0.526410534437179,0.721430879145441,0.678697003212650,0.943270485671829,0.680773001956808,0.744300027583742,0.662700071279122,0.715128005948219,0.883519004498266,0.632515399090601,0.577289404622363,0.731728888316733,0.820174566783982,0.613332795925843,0.676179074270560,0.633439623740502,0.601546303280602,0.757289608464090,0.598072348093597,0.632509990210048,0.544591294370248
"loc 00042",0.362970515670758,0.718816682247239,0.174709853856653,0.264493485060274,0.167771039368058,0.477693315004685,0.106769235872543,0.726037493324573,0.160559630729015,0.225272760297558,0.593199058154215,0.188331375826007,0.550341537112415,0.291230032539483,0.744196643502110,0.229493248787809,0.326187366624161,0.692733063919608,0.580879166207652,0.290905568581166,0.293531674826878,0.779243076123400,0.193282478787880,0.726403234467724,0.606373847779210,0.297188317744541,0.168762605526473,0.329175130800829,0.077824039732113,0.469005357500714,0.137469495038302,0.797856393959685,0.130201586873511,0.420476814314936,0.224361170164713,0.305770563660779,0.945904821900824,0.251253328048304,0.125773626349301,0.188412334892192,0.732916503413080,0.000000000000000,0.483320505618654,0.265044753477351,1.000000000000000,0.398216754650898,0.301659146851900,0.232126832892814,0.621666555700112,0.449762233337518,0.146676974757480,0.158582043269873,0.230742309662536,0.209565318320395,0.692001013109390,0.644791758373845,0.275888082508833,0.158973656984022,0.565632626088617,0.099161600692692,0.175614962387590,0.658200030547524,0.182169407568628,0.328925664400085,0.082858489351173,0.166270553038164,0.271210601086014,0.622222810691861,0.125693895643461,0.415413767287848,0.205466847805109,0.157051954172718,0.293139588458908,0.161832996065082,0.182367477869352,0.267758779943788,0.297388273201174,0.401951395709336,0.345163373673151,0.424685503023613,0.126953185098965,0.205822843670707,0.942621033978655,0.148010180564885,0.136707367668398,0.350082007958411,0.240375625552544,0.773298177406108,0.520648415056886,0.217156697170809,0.328712158417132,0.665138703952973,0.234087169454736,0.218650095572394,0.260544841777973,0.108148217526444,0.352146983564098,0.461409416952761,0.175812867769967,0.229777363751350
