"Distance","loc 00001","loc 00002","loc 00003","loc 00004","loc 00005","loc 00006","loc 00007","loc 00008","loc 00009","loc 00010","loc 00011","loc 00012","loc 00013","loc 00014","loc 00015","loc 00016","loc 00017","loc 00018","loc 00019","loc 00020","loc 00021","loc 00022","loc 00023","loc 00024","loc 00025","loc 00026","loc 00027","loc 00028","loc 00029","loc 00030","loc 00031","loc 00032","loc 00033","loc 00034","loc 00035","loc 00036","loc 00037","loc 00038","loc 00039","loc 00040","loc 00041","loc 00042","loc 00043","loc 00044","loc 00045","loc 00046","loc 00047","loc 00048","loc 00049","loc 00050","loc 00051","loc 00052","loc 00053","loc 00054","loc 00055","loc 00056","loc 00057","loc 00058","loc 00059","loc 00060","loc 00061","loc 00062","loc 00063","loc 00064","loc 00065","loc 00066","loc 00067","loc 00068","loc 00069","loc 00070","loc 00071","loc 00072","loc 00073","loc 00074","loc 00075","loc 00076","loc 00077","loc 00078","loc 00079","loc 00080","loc 00081","loc 00082","loc 00083","loc 00084","loc 00085","loc 00086","loc 00087","loc 00088","loc 00089","loc 00090","loc 00091","loc 00092","loc 00093","loc 00094","loc 00095","loc 00096","loc 00097"
"loc 00011",0.960933975648296,0.810466516890142,0.495517487710078,0.680436326657114,0.069244615802641,0.534695505583821,0.808304629626860,0.155466290396888,0.505228993211692,0.756467741612402,0.000000000000000,0.558594526608709,0.739714105180857,0.740787593224323,0.273589457637250,0.125355071236427,1.000000000000000,0.469980772595494,0.785750261711287,0.403705212144723,1.000000000000000,0.130091755341598,0.637703519059615,0.579613314171280,0.046799648650353,0.342227459266220,0.432147536723417,0.118163037556157,1.000000000000000,0.939475741349719,0.035660699660294,0.869339021174368,0.877447093929769,0.909945530315325,0.108199549377120,0.774168187208922,0.936563736408792,0.778798555104865,0.586517128723810,0.110740344407603,0.896385502443117,0.795360847403221,0.906833032207667,0.318958883701484,1.000000000000000,0.909988926481319,0.502541882660769,0.740458946712437,0.943577839123360,1.000000000000000,0.172477392758344,0.635462365902630,0.669816818886087,0.797705127263443,0.646228259367877,0.015800854527114,1.000000000000000,0.207611541123894,0.908894365074496,0.578527511938361,0.588055856681196,0.564471671951804,0.491638351714616,0.977685158744152,0.575368558993227,1.000000000000000,0.829224939994265,0.704664801527996,0.848757429022608,1.000000000000000,0.415557928818316,0.608084730944219,1.000000000000000,0.049397267431513,1.000000000000000,0.588726649439413,0.029074876684014,0.245223226643370,0.642393943024861,0.164347498383557,0.387331457052890,0.040100196596558,0.129640211182707,0.058339523979472,0.607988800885583,0.378189690037819,0.968160871096574,0.078114882852237,1.000000000000000,0.412049772623409,1.000000000000000,0.374746819895231,0.493864157611360,0.122930782372409,0.296073560288879,0.327063551750835,0.038208809929112
"loc 00012",0.075543915017891,0.033405954712071,0.004067226185589,0.051675425298948,0.363158347182036,0.001070246682145,0.055907393362424,0.206411947657325,0.002346309290864,0.055394537660470,0.558594526608709,0.000000000000000,0.054598790014250,0.041795264258852,0.065940239467985,0.191492950637150,0.325509365996602,0.110264989400001,0.053249082573591,0.017601400146451,0.307581153426254,0.229622676954186,0.008552093159016,0.031960243712950,0.446275052534233,0.126277039450208,0.134333509644023,0.284769791533512,0.276946608183977,0.078944621043103,0.398965130104344,0.045508178840473,0.089062157450025,0.056447767720448,0.189865151797185,0.055394848558974,0.068660061070561,0.038084038452897,0.006626234990079,0.227426545720709,0.149520341225991,0.043893325128653,0.086679395366606,0.085815318027192,0.115626979160224,0.055042517913115,0.010085653316836,0.028343789358224,0.097873917011367,0.322549676945382,0.121602527395345,0.020625100405899,0.186258716881938,0.041973619862324,0.014711889686204,0.635597762014753,0.172866754513701,0.172032975072605,0.083028693417225,0.051940579718820,0.174944198452824,0.028266645076964,0.004021487511696,0.080137018213543,0.003931040768148,0.156314831267942,0.077217715510389,0.060600520197241,0.038071881476172,0.358157517113030,0.016635465508217,0.007556924991862,0.251859601752396,0.294572201308736,0.268016364376421,0.002497273549135,0.690269457287344,0.077902461347480,0.093478040508325,0.130052715562839,0.150661410713886,0.492279444411786,0.229441023803781,0.803858888415907,0.001564674746102,0.073770495024438,0.128730345060577,0.309674128567688,0.167138190516244,0.053876535681311,0.175171367042471,0.056986554027282,0.008004822909657,0.172858274955234,0.070109951302039,0.058003939966540,0.434807020203819
"loc 00013",0.049157086378878,0.039451879165928,0.066543884460859,0.005528646494230,0.544734091125479,0.061051587609632,0.004368247341876,0.354084955284411,0.062038981650171,0.020146421895066,0.739714105180857,0.054598790014250,0.000000000000000,0.053334657808308,0.171719320104752,0.339407992025572,0.160770197166990,0.069689292404513,0.005853105869768,0.081030562404620,0.143164159961332,0.379083601025009,0.027672780244707,0.015391377733349,0.634699259603091,0.114884271953394,0.101741702622434,0.368169900064268,0.192486302368029,0.031764295523398,0.592510746146536,0.037307936398810,0.044140517794625,0.044726888873289,0.304491459457279,0.063922138721801,0.036507757553660,0.034659699503709,0.038650506244096,0.383790862425882,0.030193880649300,0.008341751160969,0.012000846047687,0.163249507773561,0.083401018708512,0.042770240263701,0.053519050448644,0.031162138830848,0.018036444502045,0.190126503200152,0.238291935713399,0.016464569300655,0.072680032495281,0.032018058784031,0.027828563110554,0.827719959485966,0.045501761112124,0.227581770861260,0.012046098292615,0.083019983905309,0.076577603126032,0.047820978892324,0.072375002115643,0.044614144392733,0.038435932311824,0.045338856587862,0.004155513029374,0.002143794963060,0.038768089423130,0.205109146884320,0.077039555402991,0.032716678700624,0.119161231652697,0.436958759356828,0.162332721721854,0.037552935225448,0.925396039625777,0.153549580341420,0.018443550335064,0.246691213975801,0.125670235074083,0.702900836698088,0.353343128682619,1.000000000000000,0.047930797365715,0.132749257873010,0.023354359967822,0.483445057773477,0.089411829282514,0.058232699486061,0.053993341511229,0.108042688542068,0.062825528721614,0.288039886297392,0.131505553132730,0.116983894066675,0.595759085714664
"loc 00014",0.029072609789249,0.030505541875679,0.055716746105772,0.053955436474693,0.515576404500493,0.048691199191754,0.054769185571956,0.324415138272797,0.053139705699830,0.041529952896439,0.740787593224323,0.041795264258852,0.053334657808308,0.000000000000000,0.158985333973602,0.317216165261790,0.211175297505641,0.143374549924721,0.046114847195271,0.081996987375790,0.182142416219776,0.351678411847145,0.026446196964386,0.055481806122002,0.604419775708566,0.181998389287535,0.183804928695010,0.398666658006299,0.189862151797629,0.052198782882867,0.580021234726569,0.036918236084395,0.035694354603645,0.039721982400372,0.305367156928282,0.001321166161332,0.045782600079874,0.005308700762736,0.046900830680025,0.355242270276312,0.102299512160050,0.046226356677942,0.053366125618491,0.128115706742791,0.061180173199692,0.037774074902657,0.037086565699246,0.007750498026259,0.055148271391270,0.188649248402875,0.233051202694694,0.049473668889712,0.175864440912979,0.009387586564839,0.035716632687593,0.810898630970921,0.107141072405317,0.259306069542532,0.056170087907476,0.037721555860462,0.176472178869019,0.032472082456824,0.060317194169259,0.041949772126648,0.038536814276392,0.091412604880365,0.053843202784740,0.063127989694953,0.027466271347238,0.232722523658628,0.079727194918774,0.045235855173651,0.161983910568414,0.428676390918988,0.173165129822603,0.033541480585139,0.910499213580591,0.163315492920225,0.089634894944360,0.245277197114021,0.215898175747673,0.677506109470723,0.324796935870421,1.000000000000000,0.035429831889491,0.097371962014862,0.079284802099045,0.443317713247470,0.106403246344279,0.107291461628676,0.109077242553786,0.084167616015420,0.053537035693733,0.300339624188773,0.128050224147704,0.109601788259906,0.593239526847462
"loc 00015",0.258151117474156,0.173509181899703,0.041130063588799,0.149406607318915,0.128205653404669,0.054751755595153,0.192809876695105,0.047335845590693,0.045799486767555,0.179936984449584,0.273589457637250,0.065940239467985,0.171719320104752,0.158985333973602,0.000000000000000,0.036146563614195,0.583278554443225,0.140664410226354,0.182175421495353,0.024656304101690,0.524027727251612,0.056861798757457,0.098104202173219,0.104233415198081,0.181054443346926,0.106905956412749,0.151103472071741,0.151504359434770,0.558583933353691,0.255725939696831,0.153832925281872,0.203373712037273,0.237180440842613,0.219877309221687,0.051793687206188,0.179288381814607,0.237858832050423,0.167795160567861,0.079387653360903,0.052972904162458,0.296439651236753,0.177881435620662,0.247715165943856,0.027885245873376,0.326260135664409,0.223584566879880,0.055551115248294,0.151178196018549,0.267688336315336,0.584642513192861,0.020184045514981,0.104831393647207,0.253313178978745,0.181005576871422,0.108193362039488,0.325331766546455,0.354783300341184,0.100011597229417,0.245930405155426,0.093426069368943,0.222892482137112,0.087346255647458,0.040478842530410,0.262202883946900,0.073310644599428,0.356962869288008,0.217258344564714,0.164836892684605,0.191865223413749,0.638735297317771,0.027538301317604,0.090360950768760,0.503326566115162,0.101655986131088,0.541402344988843,0.077900951140696,0.355031874425967,0.017444277344262,0.173148556751968,0.025111474641246,0.146812164685886,0.209407680461781,0.063394112983768,0.434224290385949,0.083207473891964,0.040550179693174,0.301576520864291,0.099724084210023,0.398153480662914,0.068314803718328,0.380838764246422,0.036560414107187,0.040469835064872,0.043196294172091,0.031224100989897,0.030799328222089,0.213009290724648
"loc 00016",0.465991568601986,0.356375491339480,0.150722672608895,0.303989332273408,0.031583106674681,0.174251742464824,0.375860793526040,0.011698450024627,0.157991256135809,0.349137382630741,0.125355071236427,0.191492950637150,0.339407992025572,0.317216165261790,0.036146563614195,0.000000000000000,0.847725805925842,0.234349267893339,0.360226894070417,0.109096058291421,0.762291658710177,0.009835103541768,0.243245531089392,0.236826431258069,0.058217902212277,0.164880091746279,0.231175631152019,0.111800456882988,0.836777945491701,0.461864231985609,0.045366826548959,0.396595412459776,0.420342496799820,0.419786157334821,0.022419822291575,0.341497160175784,0.443576523749859,0.338009477365987,0.212570554073305,0.002383535450818,0.481917860106636,0.358176796954330,0.447370635879934,0.067486180683092,0.554869024988539,0.424562002183963,0.165507008665254,0.315894241047414,0.473647876006299,0.844383833457476,0.019852441269922,0.250823929660673,0.380035478873215,0.357208957356034,0.257654535405044,0.158647811580371,0.566497684783820,0.110374072279953,0.446611688864969,0.206556335376690,0.332050405991160,0.207504889213742,0.148541420082593,0.474577148541375,0.203265313267216,0.582815242261869,0.401248346767337,0.323390160006119,0.381394305193180,0.917548553534458,0.114848481128456,0.231041910379999,0.762615805459422,0.029268821530173,0.816713160768308,0.211191232243914,0.172357359895447,0.050656377960984,0.310944168461903,0.021757105589471,0.212522225132804,0.074619670422389,0.018320373972542,0.226524262994747,0.220739965898302,0.098464716429753,0.507571552552461,0.018947014791856,0.646078349175987,0.156476622343932,0.610155988280924,0.101127158612075,0.149947746715801,0.023200906721631,0.077703281938480,0.087173460327557,0.110012992895906
"loc 00017",0.122001120512007,0.194603025700346,0.366880524201293,0.193550494749314,1.000000000000000,0.344532296364214,0.144970034282068,0.841453183250418,0.357392435594329,0.169626501666967,1.000000000000000,0.325509365996602,0.160770197166990,0.211175297505641,0.583278554443225,0.847725805925842,0.000000000000000,0.355780370814946,0.151421065862073,0.419961790145839,0.023089178210309,0.881768189163563,0.247809413204859,0.249245297743783,1.000000000000000,0.467728802608444,0.420694586617555,0.886995146131345,0.095726750135646,0.114524060905987,1.000000000000000,0.164552969094315,0.113076319048241,0.148625126473733,0.810061323201130,0.203151167228089,0.123398283120805,0.174260570984711,0.292286448203890,0.903800481546314,0.091506826620177,0.156700380349149,0.095022441404647,0.512444323199073,0.109100225470402,0.151020242436347,0.334911414796046,0.192225941290541,0.083938813188156,0.030949847141722,0.711544186227840,0.238755592373536,0.240600309473177,0.164968505780544,0.248391949870467,1.000000000000000,0.046165920981060,0.679324661190937,0.098316685769402,0.296359263568709,0.286186966507042,0.275557664947659,0.377415838728860,0.114274339454666,0.291785101653249,0.040610436845507,0.117175718128493,0.177452257266133,0.175383331401707,0.012129772618741,0.408415918923459,0.277973029759189,0.013256721687194,0.996759927184443,0.045954796787879,0.282840809146910,1.000000000000000,0.563024682156095,0.209284078877464,0.727611619921843,0.473661797900716,1.000000000000000,0.831495944501338,1.000000000000000,0.294530541229418,0.443219407012451,0.068137599645592,1.000000000000000,0.064777397409251,0.376976970258902,0.033156688679849,0.428874975259239,0.358451853420022,0.793400856363698,0.513642564553348,0.482098561190918,1.000000000000000
"loc 00018",0.197376314541834,0.155642519532298,0.107855849299876,0.053409209555548,0.387690600020984,0.113381136716805,0.103194207967798,0.264493295912295,0.104001282071994,0.084610586538136,0.469980772595494,0.110264989400001,0.069689292404513,0.143374549924721,0.140664410226354,0.234349267893339,0.355780370814946,0.000000000000000,0.094032826933343,0.084493897257606,0.299705603779648,0.272502883499760,0.102349559762132,0.037062544487885,0.445602303937066,0.012480579191965,0.004789064474061,0.164023791116906,0.439753752020450,0.158540672109096,0.404178858387933,0.177415067656024,0.164398962807667,0.198177405457034,0.159531934089922,0.159533249334761,0.189359098006449,0.137502240934640,0.103411659031992,0.268335399448698,0.104206149860501,0.113826181327561,0.128245020843724,0.133260857230064,0.270423007191400,0.191934210712608,0.079207132117637,0.125162158104234,0.142589562148891,0.391624038792951,0.143459407731499,0.079065683121864,0.055715106907172,0.136815551401809,0.088992472504739,0.548345481606748,0.164877943640461,0.079001085232610,0.132759198336356,0.141094637421909,0.032155621559582,0.089022346523089,0.113145500648134,0.204210306300675,0.099790691815639,0.191349677467216,0.094315981353882,0.055612004286251,0.170345036463990,0.437153447568039,0.086652935329370,0.088509454019671,0.320589414327078,0.255022310717298,0.402055911264605,0.100230696983047,0.658142417116794,0.078524489209054,0.029888712481947,0.145269043435741,0.011924854984965,0.503286391710453,0.232560244753736,0.778792213305666,0.117373253244355,0.120607082497350,0.137209465674658,0.337689948281859,0.294460761734114,0.016216117248645,0.203616982260490,0.098376230909733,0.101996599618863,0.155596454306473,0.068317638449826,0.069229407294557,0.349743553413131
"loc 00019",0.034078264269809,0.023363451971378,0.066149999183492,0.007199885396650,0.573254651011578,0.059046631889267,0.003654924071481,0.375375495315226,0.062354326434591,0.014485146326104,0.785750261711287,0.053249082573591,0.005853105869768,0.046114847195271,0.182175421495353,0.360226894070417,0.151421065862073,0.094032826933343,0.000000000000000,0.090342414639626,0.144932606242428,0.402285587232196,0.026725681443472,0.020679875871352,0.665730094385937,0.145181394051482,0.130610411636691,0.415103219878919,0.163649462649060,0.017518658383227,0.625210384424521,0.030139321610289,0.048809966502616,0.029934604300529,0.332652917363481,0.054470202671167,0.020895779215244,0.026539741801932,0.043850465077339,0.405560222925122,0.044132225768496,0.005226556263133,0.011093956397125,0.170857577485067,0.064673870208684,0.032152884824304,0.053974330232287,0.028139703671919,0.015478414077950,0.184472320742694,0.259497723618537,0.013421388524578,0.109142803571629,0.027095313902208,0.021168006620303,0.870825213794656,0.051168091561855,0.264526563985495,0.010857685156419,0.080623366334148,0.112397546191641,0.052285664342016,0.071674778036577,0.030494845479447,0.042116827127591,0.042634108291732,0.008211731172450,0.009964274756083,0.026297878590270,0.191762187680293,0.087419273607827,0.029043851477062,0.110445690930136,0.472029102268652,0.139947305445105,0.038680989326616,0.967931198983055,0.171912778228887,0.036478704038622,0.270029873115920,0.157015879129700,0.736037248526504,0.372916166557140,1.000000000000000,0.043468502249278,0.138155469878749,0.027112975068704,0.510763541163317,0.068688709444828,0.074909991281593,0.052731567085257,0.124260344638829,0.061332674629484,0.316900677653581,0.144453280391964,0.126891936025919,0.635757474744702
"loc 00020",0.146343618424196,0.088464107076680,0.008466363696387,0.068686279182677,0.250219995121425,0.013506509011994,0.094764876009081,0.130760064438019,0.008528753104936,0.096833408622374,0.403705212144723,0.017601400146451,0.081030562404620,0.081996987375790,0.024656304101690,0.109096058291421,0.419961790145839,0.084493897257606,0.090342414639626,0.000000000000000,0.379973956536425,0.145769989205293,0.031048045408189,0.040410204910767,0.317192094653049,0.076253091361517,0.099446965500954,0.182057188556289,0.395095361698359,0.146800433236974,0.270817901511800,0.103223978598024,0.138506771541597,0.122958494864444,0.103132361929826,0.099215244075296,0.134128945776318,0.083808283409994,0.020455507112045,0.139080044748931,0.182196304951459,0.083655142949767,0.136935225416326,0.053288886964947,0.203415803124984,0.120239989989442,0.012247914327138,0.068305794709099,0.153541981260252,0.425830066269975,0.052602530831931,0.039520426942076,0.170732608106546,0.089466889117979,0.043378899839417,0.473129429328328,0.225997731593678,0.101248747676959,0.133880354316362,0.064829893633388,0.149812779461606,0.041288165873276,0.008894061010766,0.148688315289262,0.018171095674135,0.224403591697091,0.114751593064519,0.077612642924777,0.098204763056548,0.469863020890413,0.000487401569526,0.030065821719567,0.347460370693894,0.184014717288365,0.382133923420796,0.021408849963437,0.520388807636950,0.029991194088797,0.092490042683699,0.057583259494276,0.105017649190160,0.355036970516774,0.143761086248720,0.624636246814598,0.027155122925626,0.051610034946994,0.179853952620090,0.202201425269536,0.259432204746027,0.030353536884591,0.244088601734766,0.029714903977535,0.011092298652764,0.090571818124971,0.031665507515640,0.027217171476499,0.304905029577741
"loc 00021",0.129588675309743,0.197947520610924,0.338825935126282,0.171948020808022,1.000000000000000,0.323722569845658,0.142584876535096,0.750701667193968,0.331785802344144,0.155442458286960,1.000000000000000,0.307581153426254,0.143164159961332,0.182142416219776,0.524027727251612,0.762291658710177,0.023089178210309,0.299705603779648,0.144932606242428,0.379973956536425,0.000000000000000,0.785960228498814,0.230198329832185,0.221835176420165,1.000000000000000,0.396321542300687,0.361449008913807,0.784555695916654,0.152952798643672,0.128464059146112,1.000000000000000,0.171786605090136,0.092268765998752,0.161991852580064,0.718033225174323,0.173264197352484,0.138456535079578,0.156120489914740,0.273311535449218,0.811322957929366,0.067249027389979,0.157025167596338,0.087958495362714,0.434138770462706,0.130617348029893,0.162020790704742,0.298946654725166,0.173751230471644,0.078070071359652,0.036663262538404,0.639808369344435,0.226225854070339,0.179723710025614,0.150269088891857,0.234143451532137,1.000000000000000,0.037353174269625,0.595109650259648,0.096732855672443,0.245944848315669,0.223949180264649,0.237316397574881,0.352424378650979,0.124522647535811,0.270039508554437,0.043033809310416,0.102055827443484,0.154954350809710,0.182989077542198,0.044452262432013,0.369673300691362,0.265372803104142,0.040853070950630,0.887887063986110,0.089230656950385,0.263546630270404,1.000000000000000,0.495422981128546,0.166631916573818,0.654579484124176,0.410582467414515,1.000000000000000,0.729745692423175,1.000000000000000,0.281696949061928,0.368241465098592,0.059492827217883,0.935965569595398,0.100385089740736,0.328458918657773,0.040038233747321,0.359047749211186,0.324721194374154,0.709116133213082,0.444176260487508,0.416562673720916,1.000000000000000
"loc 00022",0.505864588586568,0.395269271606329,0.185378010960059,0.346016264691248,0.018906196421809,0.211266134675967,0.418983854882835,0.001432669528815,0.194247878605976,0.385982522335887,0.130091755341598,0.229622676954186,0.379083601025009,0.351678411847145,0.056861798757457,0.009835103541768,0.881768189163563,0.272502883499760,0.402285587232196,0.145769989205293,0.785960228498814,0.000000000000000,0.282544125815042,0.275939358301152,0.044987628305494,0.200574250300650,0.270920069860392,0.140872976598687,0.885815204516335,0.504351043066105,0.055016906845681,0.438609192479013,0.445439657857264,0.458015572929051,0.040678999671664,0.375211934932514,0.483958850534059,0.373028442645375,0.252075037909902,0.004848423833204,0.516137779049393,0.401067513959858,0.485425018625770,0.070518713375161,0.595395396091416,0.464761447504617,0.204217279893072,0.352125534274095,0.511146174417187,0.869102489024608,0.048769725038453,0.292985873914912,0.409500086715209,0.394000270187919,0.294318081101097,0.152756846451446,0.600928514978790,0.144751797427035,0.487072657953848,0.217849327842008,0.363622498574734,0.229161075853702,0.184242585639645,0.515454921067412,0.239681943846719,0.618739233142329,0.438971349764832,0.365714892897690,0.421942535197376,0.948690654857361,0.150549864832993,0.270625205082150,0.797442872944827,0.038053387797488,0.855274064009328,0.247581027909106,0.173144765340451,0.072592774386268,0.348531802649972,0.051713162775693,0.252346764036892,0.066066067518604,0.014643987713774,0.213270333638341,0.259266538067244,0.103147043588165,0.544796311745366,0.016342252193807,0.688766126086953,0.193541242568855,0.646881544383257,0.116365247808322,0.181875761530220,0.042774995361031,0.102009812527018,0.110860356435018,0.128695020070913
"loc 00023",0.044767502977774,0.019959009375875,0.015447214694644,0.028587656897769,0.431051956906417,0.010871862911960,0.027639555977637,0.257697774791917,0.012925097058482,0.039053234103598,0.637703519059615,0.008552093159016,0.027672780244707,0.026446196964386,0.098104202173219,0.243245531089392,0.247809413204859,0.102349559762132,0.026725681443472,0.031048045408189,0.230198329832185,0.282544125815042,0.000000000000000,0.022674402213362,0.518184067405154,0.128920697980452,0.132970378556883,0.325841421804578,0.218255421187683,0.051994540154492,0.473842388810380,0.023459055144422,0.053962031426694,0.034158941361424,0.234840006611751,0.036745328967799,0.039503751199329,0.018824746670366,0.004798169035152,0.282712646840935,0.099994421445489,0.018870758792510,0.047406106686929,0.107024541142677,0.079977687273673,0.031316001176132,0.014065760904601,0.011914611088845,0.056572241289008,0.252326613996224,0.161454400078996,0.010885503978263,0.147600742079177,0.020537743882770,0.010272403489982,0.715755539776061,0.115454895002972,0.201598189062318,0.044662305443812,0.046748692843105,0.144305270790337,0.024328867010518,0.017910134734258,0.045083263187717,0.003428299285874,0.102185078640582,0.041539195903438,0.033416398270099,0.021741935616706,0.280618336926858,0.028272681678338,0.008085902702695,0.185670559128636,0.350781622899866,0.205088261809817,0.002697149393959,0.786013418575005,0.105576004048082,0.064178338098599,0.170369413866995,0.153612659321627,0.574062310282986,0.272944849320392,0.906162072569316,0.005666172571239,0.086525175507586,0.080130644320954,0.369779826157442,0.117078068107422,0.057429023307176,0.117899652802153,0.064880707461480,0.017190163378775,0.218521353412762,0.091286223708907,0.077099427334381,0.506175084477370
"loc 00024",0.080276218292804,0.047302477645588,0.035856980057245,0.007791510558183,0.416211590534715,0.034828549429545,0.027240284844722,0.256984038781845,0.033079507767754,0.020905616402778,0.579613314171280,0.031960243712950,0.015391377733349,0.055481806122002,0.104233415198081,0.236826431258069,0.249245297743783,0.037062544487885,0.020679875871352,0.040410204910767,0.221835176420165,0.275939358301152,0.022674402213362,0.000000000000000,0.493061344165172,0.064189811439653,0.060340043361439,0.263265381041702,0.274840323513603,0.057446999104445,0.452188390325327,0.063507590092574,0.075656981543199,0.071481379402338,0.201426237545980,0.068190774166927,0.068203408756463,0.044232265617781,0.028971947138230,0.275038716137479,0.068020705355448,0.028415768162309,0.048564379507137,0.101864191373186,0.129689630058802,0.071723649912378,0.024002622382973,0.037896938133427,0.058444093639045,0.274704927496385,0.150743802704959,0.009687426978144,0.084661996068798,0.045448286362947,0.015359682109574,0.659243634669111,0.099660655884578,0.146831972681812,0.049138639664659,0.064269352006578,0.073395824162092,0.030339366388677,0.039442333564838,0.083130270126950,0.026018753587552,0.102543252629823,0.031806234485982,0.013080968049902,0.056261142646465,0.303888531042583,0.039990699022868,0.016441147338993,0.201706287128721,0.315497167277201,0.248312780374080,0.023907917617480,0.749125174925581,0.082079427720972,0.022609811846253,0.158005201074824,0.076792458371519,0.553003183236469,0.249260006332195,0.871062225151064,0.031351179952154,0.082398386678894,0.069294135958930,0.363422291632597,0.153983583232950,0.018417351086127,0.115433409509102,0.068340952301314,0.032233226180745,0.189490164988898,0.068436571110818,0.058896714286502,0.451518566870478
"loc 00025",0.807229529158410,0.668427189263998,0.384306463299902,0.582854084396099,0.006839505403331,0.420653193398496,0.689527252006738,0.060570569497184,0.396193686950487,0.643639336772108,0.046799648650353,0.446275052534233,0.634699259603091,0.604419775708566,0.181054443346926,0.058217902212277,1.000000000000000,0.445602303937066,0.665730094385937,0.317192094653049,1.000000000000000,0.044987628305494,0.518184067405154,0.493061344165172,0.000000000000000,0.334975336659141,0.429441886463357,0.175637205371733,1.000000000000000,0.800638635942314,0.020071890750586,0.725695047982487,0.730349725696481,0.751741999924999,0.090385210201607,0.632109828304302,0.780617374678631,0.637854364761598,0.476821553921674,0.039833204631809,0.791607801696195,0.669627444865257,0.776601425234517,0.204430451790639,0.918819122701053,0.759923476766372,0.401482549598923,0.610509072684816,0.809110970214623,1.000000000000000,0.129287848812915,0.523779114020074,0.620980475810964,0.663485100539482,0.531837100452400,0.049783369887186,0.904972025213004,0.233669465844681,0.778407935027634,0.430990357187048,0.554190983183065,0.447145593609907,0.381189569061337,0.820205848741925,0.462178184367883,0.938396348107864,0.712866073972861,0.609014560819194,0.704211224564066,1.000000000000000,0.326167631870463,0.498882591067786,1.000000000000000,0.043742929088366,1.000000000000000,0.473346294439303,0.053740094120283,0.191109684681594,0.569891012180778,0.128524247350222,0.394357459421236,0.007311104252369,0.053069519139350,0.069352228819853,0.487937049060301,0.256367804911725,0.842370209527292,0.019560364334446,1.000000000000000,0.362731608140030,0.969052656946858,0.275614045023207,0.380206217472681,0.103785877819300,0.234032898580408,0.254296423952923,0.094750787430486
"loc 00026",0.263275438864140,0.205603234032966,0.113143152082520,0.091825197430478,0.289526724164539,0.124741576409898,0.155249726663740,0.198220042573765,0.111588795579256,0.137240243458852,0.342227459266220,0.126277039450208,0.114884271953394,0.181998389287535,0.106905956412749,0.164880091746279,0.467728802608444,0.012480579191965,0.145181394051482,0.076253091361517,0.396321542300687,0.200574250300650,0.128920697980452,0.064189811439653,0.334975336659141,0.000000000000000,0.011062814367338,0.092873725729316,0.543975340077179,0.229511943649000,0.294490741564643,0.230159220262059,0.218972092188677,0.256591510268207,0.094041317467082,0.201339937795371,0.252181967234688,0.183798627014096,0.120857224722789,0.192855573831459,0.167083733095411,0.162823069234360,0.192075883702778,0.110133525301368,0.346797323288477,0.249786542237637,0.089243433884249,0.164932301367177,0.210319704319467,0.499368925535622,0.090775882747246,0.109543917712446,0.084338707365060,0.183934227947279,0.121778774640233,0.412648512171939,0.242107040367474,0.036108647683135,0.196215087355048,0.156152307206123,0.052102903546154,0.108719396883899,0.117668672612724,0.270059821755925,0.117144448673647,0.274247751713260,0.149900955678809,0.096532214326528,0.223248146394052,0.553999798012357,0.079493177906600,0.115251832237370,0.424046451636889,0.166371027014325,0.508546789421140,0.121042746896347,0.510420593024062,0.047734570564573,0.062287537611728,0.090225071604671,0.009710840641495,0.382633878195189,0.165062168357009,0.620111240138393,0.140594717979567,0.108195163973510,0.208443677166818,0.245964145606295,0.382692879219370,0.017899342953240,0.288915178656626,0.082504693143533,0.107573256485110,0.092706339494915,0.046886334977754,0.053337107717040,0.244026345957774
"loc 00027",0.245957011126496,0.194504538553632,0.130490790768694,0.083392755087275,0.375535158112892,0.137356260753696,0.139491163694278,0.265760527006549,0.125966375600348,0.118440078811105,0.432147536723417,0.134333509644023,0.101741702622434,0.183804928695010,0.151103472071741,0.231175631152019,0.420694586617555,0.004789064474061,0.130610411636691,0.099446965500954,0.361449008913807,0.270920069860392,0.132970378556883,0.060340043361439,0.429441886463357,0.011062814367338,0.000000000000000,0.136973136232431,0.505039695098613,0.201831659610898,0.380497949224241,0.218820203427744,0.212539082648292,0.245258272374986,0.147643862105284,0.202899772516493,0.237447082730586,0.178510680498613,0.128758934970110,0.264444617042774,0.144526865224216,0.150829196120630,0.171029226220913,0.153132534009851,0.324751776563826,0.236436253492585,0.101650349546576,0.163117631635107,0.187965508369383,0.459270423012937,0.138982760145503,0.108209597742362,0.078046983779928,0.178006607243292,0.117608079412743,0.513680450806958,0.214063267822157,0.063250493726464,0.175191139006157,0.181317540515261,0.048848464624204,0.120114392516518,0.135109366631475,0.253182429930620,0.125826671389528,0.242698685003552,0.132557563567138,0.085127195137125,0.211514375220613,0.507968511817902,0.102776521437940,0.113063923830991,0.382570061081644,0.236415059220009,0.468891139036404,0.127138241882862,0.618013589139086,0.080966760761092,0.054613762740362,0.138698012919967,0.002517094544856,0.480096143518742,0.234977362575015,0.738627870850638,0.144575923047754,0.145347995648607,0.182033232336429,0.327612450406194,0.352869338277065,0.025586477892809,0.256331315638949,0.120535743710319,0.126408361241429,0.143313093469746,0.074360008335042,0.078685257306440,0.312495765062009
